user_id,user_name_hashed,email_hashed,signup_date,country,acquisition_channel,age,total_orders,lifetime_value_ltv,last_order_date,first_order_date,recency_days,is_churned
USR_1570,cbbf998e2a249477,3e852dcaeae8d6dc,2025-02-20 12:23:47.027027,NL,Social Media,51,4,3293.94,2025-01-17 13:00:55.451090,2024-07-24 10:49:16.911382,529,1
USR_1571,a9ca1e2ce9ac12cb,96b2370cbc776cdf,2025-02-21 05:56:02.162162,UK,Organic,45,2,943.59,2025-09-26 02:19:07.909581,2024-07-16 16:55:41.468293,277,1
USR_1572,187dcb3588111998,285f5e97726f5cc9,2025-02-21 23:28:17.297297,NL,Social Media,54,7,4193.04,2026-05-03 14:42:01.944388,2024-05-28 01:31:18.855771,58,0
USR_1573,8c9963d0ceaba8f1,6f1ab9a323a727c3,2025-02-22 17:00:32.432432,CH,Referral,24,8,5366.99,2026-06-21 00:31:58.463692,2024-04-14 22:26:05.593118,9,0
USR_1574,e443469aede86e2b,25194687330bf1df,2025-02-23 10:32:47.567567,UK,Organic,21,7,3866.96,2026-06-20 20:18:29.021804,2024-03-20 09:49:56.519303,10,0
USR_1575,03d3d2a66af603a9,37b6b44ecb36aa97,2025-02-24 04:05:02.702702,TR,Organic,54,3,2824.14,2025-06-10 21:23:17.799559,2024-07-27 02:11:38.539707,385,1
USR_1576,4e1191ae4d031eb7,8e5a5d78a98800f0,2025-02-24 21:37:17.837837,DE,Organic,18,1,1880.06,2025-05-27 02:30:04.680936,2025-05-27 02:30:04.680936,399,1
USR_1577,b8b4f591d37c8aa1,306b02141f74d298,2025-02-25 15:09:32.972972,TR,Social Media,18,2,799.06,2025-04-15 09:12:46.953390,2024-12-18 06:20:31.446289,441,1
USR_1578,0c899df684db46ce,9306da6fb4abc2aa,2025-02-26 08:41:48.108108,NL,Social Media,64,2,2662.97,2025-12-31 21:59:00.948189,2024-12-10 16:40:25.445089,181,1
USR_1579,981584a9085afdc3,332ec5ca7c1d06c3,2025-02-27 02:14:03.243243,DE,Paid Search,37,4,2571.89,2026-05-27 04:49:47.157431,2024-02-14 04:51:48.141628,34,0
USR_1580,36cc980b94f4615a,79e8228322da638b,2025-02-27 19:46:18.378378,NL,Organic,36,1,350.54,2024-02-26 16:49:38.515703,2024-02-26 16:49:38.515703,855,1
USR_1581,f990aa473ec41c68,22b4bf9c191babef,2025-02-28 13:18:33.513513,TR,Paid Search,46,6,2910.52,2025-11-29 16:50:13.082616,2024-03-19 04:15:30.426085,213,1
USR_1582,149e244b5274331d,b1af127bef482e63,2025-03-01 06:50:48.648648,NL,Social Media,27,5,4671.17,2026-01-05 07:36:16.995399,2024-04-18 10:55:54.430886,176,0
USR_1583,4078bd93fb22cd6d,0a68d5cd11e88b3c,2025-03-02 00:23:03.783783,NL,Paid Search,35,2,1103.84,2026-03-28 21:03:25.241048,2024-06-22 01:26:59.603920,94,0
USR_1584,9389179ea363d614,fceedaef09276d4f,2025-03-02 17:55:18.918918,CH,Email,45,1,350.3,2024-12-30 05:37:53.494698,2024-12-30 05:37:53.494698,547,1
USR_1585,ed59c690fdadc87b,5621a9bbeb5e8798,2025-03-03 11:27:34.054054,DE,Organic,52,7,5668.16,2026-04-28 20:37:47.013402,2024-04-20 05:10:48.849769,63,0
USR_1586,c4df1e62bcf532bd,6056dee837ce1fd6,2025-03-04 04:59:49.189189,DE,Social Media,60,3,3093.06,2025-10-02 06:11:18.375675,2024-09-15 14:43:28.361672,271,1
USR_1587,ffda1d58bd9261e9,a6e473742f229235,2025-03-04 22:32:04.324324,DE,Paid Search,64,5,3445.14,2026-01-29 18:51:29.417883,2024-12-09 02:39:00.468093,152,0
USR_1588,111b81c5cfa2442a,6d81696f953199e6,2025-03-05 16:04:19.459459,DE,Paid Search,48,7,7643.56,2026-04-08 10:32:51.754350,2024-05-17 12:01:52.342468,83,0
USR_1589,9d810f2251b27af4,6c0b1de1f068c948,2025-03-06 09:36:34.594594,DE,Social Media,44,3,2951.03,2026-02-11 02:35:50.350070,2025-01-11 13:22:14.426885,139,0
USR_1590,08bcd264f0f28dfa,57749af53da7f80a,2025-03-07 03:08:49.729729,DE,Social Media,28,4,1650.73,2025-11-01 00:11:14.054810,2024-04-11 14:09:46.197239,241,1
USR_1591,29dbc5b03410655c,9d4f5cf1893fbb09,2025-03-07 20:41:04.864864,CH,Email,55,2,1673.83,2025-10-09 11:24:25.493098,2025-08-16 23:03:15.159031,264,1
USR_1592,82951c232003992e,ee0cb8bcda0b324c,2025-03-08 14:13:20.000000,DE,Organic,22,2,483.36,2025-11-13 12:09:04.428885,2024-08-01 17:23:20.680136,229,1
USR_1593,3ca6ef0729ce3ac1,76de7f632c84cdb2,2025-03-09 07:45:35.135135,NL,Organic,25,2,2506.14,2026-01-03 04:54:23.692738,2025-10-02 01:57:48.933786,178,0
USR_1594,1d11e5ed0fb20647,fac6ffaed722f3eb,2025-03-10 01:17:50.270270,UK,Social Media,51,4,1722.29,2026-04-30 06:25:42.548509,2024-04-03 11:49:11.870374,61,0
USR_1595,de42a9c8c8efaede,19ebf96d2ca110c4,2025-03-10 18:50:05.405405,NL,Social Media,29,6,5311.01,2026-03-27 07:02:00.264052,2024-04-23 09:13:38.803760,95,0
USR_1596,e9632c5435d53c2d,c842198759f15b15,2025-03-11 12:22:20.540540,CH,Organic,55,4,2151.16,2025-11-12 15:01:37.219443,2024-06-15 04:40:51.370274,230,1
USR_1597,9f52e0da8ddc952f,c9e4b7955c94b3ad,2025-03-12 05:54:35.675675,DE,Organic,18,2,1723.5,2024-08-23 13:16:11.474294,2024-07-04 21:51:48.861772,676,1
USR_1598,4c627d917e65c3b3,951030f311d397a9,2025-03-12 23:26:50.810810,DE,Organic,48,4,4776.14,2026-06-17 07:48:40.184036,2024-06-13 01:58:58.067613,13,0
USR_1599,b8b4d990e0d9bf56,8ac780611b1a3208,2025-03-13 16:59:05.945945,DE,Referral,21,2,2136.76,2025-09-14 15:42:14.186837,2025-05-31 16:20:50.170034,289,1
USR_1600,9b5aad5b7bb999ec,06b731ce20aae90d,2025-03-14 10:31:21.081081,DE,Organic,62,8,6180.24,2026-04-01 01:06:15.195039,2024-02-05 13:50:45.489097,90,0
USR_1601,0bbe1e7126b8e923,b68d798db93efdc9,2025-03-15 04:03:36.216216,DE,Paid Search,22,4,2356.8,2026-04-22 04:05:08.221644,2025-01-01 16:46:45.681136,69,0
USR_1602,d112702499dfba06,a28645e63c407463,2025-03-15 21:35:51.351351,DE,Organic,47,3,1571.72,2024-05-18 21:49:47.877575,2024-02-01 21:07:27.209441,773,1
USR_1603,6aa5eced80285c77,a908183c8b45e749,2025-03-16 15:08:06.486486,DE,Paid Search,41,2,2768.17,2026-05-31 10:13:33.762752,2025-08-30 16:35:31.626325,30,0
USR_1604,8aa251ba23076b24,ad1411d4f48f3a16,2025-03-17 08:40:21.621621,DE,Organic,20,5,4235.9,2026-06-11 12:23:28.601720,2024-02-05 18:04:14.930986,19,0
USR_1605,c593e9672ab096e9,f8d170931eba07a2,2025-03-18 02:12:36.756756,NL,Paid Search,28,7,5622.4,2025-08-05 03:59:22.552510,2024-02-06 23:38:41.024204,329,1
USR_1606,77bba43f8dd85f49,358b832077037ee4,2025-03-18 19:44:51.891891,DE,Organic,62,6,5072.01,2025-07-07 15:33:52.966593,2024-09-23 21:17:32.130426,358,1
USR_1607,e63d00c8ed70de5d,59109b8c5987636b,2025-03-19 13:17:07.027027,NL,Referral,21,4,1806.31,2025-12-21 16:56:33.318663,2024-08-12 06:52:47.193438,191,1
USR_1608,ee57a4a4ae9ce87f,72eb3d24ba5772cf,2025-03-20 06:49:22.162162,NL,Organic,43,5,4581.08,2026-06-05 04:17:48.693738,2024-12-06 11:16:38.839767,25,0
USR_1609,cb99ae4c00246f47,8cc3b23ab5ac8394,2025-03-21 00:21:37.297297,CH,Paid Search,44,8,7087.28,2026-05-15 09:45:54.550910,2024-04-30 18:40:15.363072,46,0
USR_1610,6a91e810c679834d,ccec4aaf2eaa0632,2025-03-21 17:53:52.432432,DE,Referral,63,10,7329.96,2026-06-28 05:45:05.581116,2024-02-07 08:05:39.907981,2,0
USR_1611,9cafe534c34b3f05,4461a7a8e01932d4,2025-03-22 11:26:07.567567,UK,Social Media,60,5,3580.39,2026-06-21 04:45:27.905581,2025-01-21 18:24:42.056411,9,0
USR_1612,c4043490810a7000,247fa3b239b1466a,2025-03-23 04:58:22.702702,CH,Paid Search,44,4,2721.19,2025-04-18 00:35:08.581716,2024-02-02 05:34:26.093218,438,1
USR_1613,c44db81f935598b0,087d16f356a69cc6,2025-03-23 22:30:37.837837,DE,Paid Search,59,2,1684.46,2025-07-23 20:15:01.620324,2024-05-30 16:53:40.484096,342,1
USR_1614,feeadc088184892a,b4eac2f5ed5de6fb,2025-03-24 16:02:52.972972,UK,Paid Search,23,7,3958.81,2026-04-25 12:21:27.617523,2024-02-20 12:57:28.049609,66,0
USR_1615,fee527768975dacc,0537ff2becd5cfa0,2025-03-25 09:35:08.108108,TR,Social Media,32,4,5679.32,2026-04-06 12:04:27.893578,2024-07-30 02:00:59.051810,85,0
USR_1616,447a87bf57e2ce63,9d8f14ce3e750248,2025-03-26 03:07:23.243243,DE,Email,47,3,2470.32,2026-01-03 17:34:52.018403,2025-09-20 23:47:54.094818,178,0
USR_1617,b679d14298bdd7d4,a7a6899d742525f6,2025-03-26 20:39:38.378378,DE,Social Media,59,7,6984.2,2026-02-27 07:16:59.003800,2024-05-04 02:56:34.758951,123,0
USR_1618,1c404cc1b16d50a6,d2d57b3c11b32d38,2025-03-27 14:11:53.513513,UK,Social Media,54,2,2702.2,2024-07-17 14:03:08.677735,2024-05-20 16:04:42.296459,713,1
USR_1619,735e2efc7c488cba,40cb5f8a7203bc12,2025-03-28 07:44:08.648648,CH,Social Media,54,6,4164.41,2026-06-06 09:52:14.786957,2024-06-15 21:34:49.137827,24,0
USR_1620,fa36a6fad41c94c9,7e862c293ab486c0,2025-03-29 01:16:23.783783,DE,Paid Search,59,6,4088.71,2025-12-28 05:15:42.668533,2024-06-01 15:22:04.344868,184,1
USR_1621,fcb3c0490fe09729,05e96a56e801e683,2025-03-29 18:48:38.918918,DE,Organic,54,7,5026.08,2026-03-28 08:22:56.915383,2024-06-07 02:20:17.043408,94,0
USR_1622,f66c1a75e9b7682a,fb99ba2244538cd8,2025-03-30 12:20:54.054054,NL,Social Media,52,2,1112.5,2025-09-19 05:32:59.675935,2025-07-18 17:43:47.805561,284,1
USR_1623,b0a032a2a5bb128a,e85a0d6e67f1d9bf,2025-03-31 05:53:09.189189,NL,Email,40,3,2114.63,2025-02-08 13:07:15.687137,2024-06-14 03:19:54.718943,507,1
USR_1624,edf78b1e9db2b00f,9ae6d87fc53c6abb,2025-03-31 23:25:24.324324,CH,Organic,23,4,3444.18,2025-11-24 10:05:29.825965,2024-02-07 12:19:09.349869,218,1
USR_1625,d24ab9c6e0c5c90e,124fa3ef6b0eb34c,2025-04-01 16:57:39.459459,NL,Social Media,21,3,676.91,2024-11-04 06:07:50.974194,2024-04-03 03:22:12.986597,603,1
USR_1626,754d2380709176c8,5938b4b47a99812a,2025-04-02 10:29:54.594594,NL,Organic,35,3,1413.85,2026-01-07 06:04:40.856171,2025-05-20 22:37:54.214842,174,0
USR_1627,cf8c0368f5b2956b,0e4510a79accc3fc,2025-04-03 04:02:09.729729,CH,Paid Search,26,7,6094.47,2026-05-07 11:38:49.665933,2024-02-11 09:15:57.071414,54,0
USR_1628,11e91a05139dc2dd,fe74e89a9158d664,2025-04-03 21:34:24.864864,DE,Organic,46,3,2543.97,2025-08-30 12:22:02.184436,2024-07-02 10:42:56.675335,304,1
USR_1629,cd44f7ab5a4261e6,8f45787ae6cb88af,2025-04-04 15:06:40.000000,DE,Paid Search,30,6,3575.23,2026-02-01 06:00:21.604320,2024-06-10 02:09:37.555511,149,0
USR_1630,f9991072a057bfd3,e5eec18576933681,2025-04-05 08:38:55.135135,CH,Referral,64,5,3766.61,2026-02-28 00:10:56.771354,2024-09-23 04:23:34.362872,122,0
USR_1631,c0fe3b7363a811ab,f75ad230c86921f0,2025-04-06 02:11:10.270270,UK,Paid Search,34,2,1829.28,2026-06-10 11:02:31.950390,2024-07-04 00:44:21.652330,20,0
USR_1632,6fdeea165de9b58d,539887f870949b1e,2025-04-06 19:43:25.405405,NL,Social Media,62,1,1203.9,2026-05-04 20:16:28.037607,2026-05-04 20:16:28.037607,57,0
USR_1633,19a636ea629a5a12,6c3db7830026cd92,2025-04-07 13:15:40.540540,NL,Referral,49,5,5321.85,2026-03-02 07:06:19.515903,2025-02-05 04:50:56.291258,120,0
USR_1634,a864782108e1f27f,114d8fd9eca047e7,2025-04-08 06:47:55.675675,DE,Email,39,3,2448.65,2026-04-19 16:56:16.035207,2024-07-14 01:33:19.839967,72,0
USR_1635,5b35702fc333d648,e54af3fe5c448b50,2025-04-09 00:20:10.810810,NL,Organic,21,4,3390.77,2026-05-19 19:23:10.598119,2024-04-19 20:43:49.965993,42,0
USR_1636,3472d4bca267ae0e,f4806c64d25ef4bf,2025-04-09 17:52:25.945945,NL,Paid Search,22,2,1749.62,2026-03-07 09:37:33.330666,2024-10-04 06:33:29.201840,115,0
USR_1637,9c7e8bf158dbe0b4,0d7de17e0cd5f690,2025-04-10 11:24:41.081081,DE,Organic,54,5,3638.09,2025-08-17 11:43:43.484696,2024-03-17 14:14:05.449089,317,1
USR_1638,f362ff777ad19f7f,f89d3118ccd9539d,2025-04-11 04:56:56.216216,DE,Email,58,6,6243.55,2026-06-13 23:32:20.788157,2024-11-03 21:40:52.090418,17,0
USR_1639,0024812b0bb1db78,9f4618e818340cf3,2025-04-11 22:29:11.351351,NL,Email,30,1,663.2,2024-06-27 20:52:11.186237,2024-06-27 20:52:11.186237,733,1
USR_1640,8554106b91fd2825,121f9d8b53c1fa0f,2025-04-12 16:01:26.486486,DE,Paid Search,51,2,1078.41,2026-06-28 18:25:33.906781,2025-05-08 10:40:03.840768,2,0
USR_1641,dfc7c73966c5c4e0,8c8c05706b44bafb,2025-04-13 09:33:41.621621,NL,Referral,62,3,2955.75,2026-03-06 04:03:07.237447,2024-10-07 10:36:19.155831,116,0
USR_1642,6600cb85b919bdaf,46efbcec29c2a326,2025-04-14 03:05:56.756756,DE,Paid Search,39,3,3968.28,2026-01-30 11:45:27.185437,2024-09-12 23:21:06.733346,151,0
USR_1643,542f5384ec5cad7a,7346ea24649f651b,2025-04-14 20:38:11.891891,NL,Social Media,40,4,3979.7,2025-06-24 10:42:04.824964,2024-05-07 19:39:53.038607,371,1
USR_1644,9a0080e29180b193,d3626cc1e7b16003,2025-04-15 14:10:27.027027,DE,Organic,20,4,2263.98,2025-05-05 15:04:12.770554,2024-02-17 13:08:07.537507,421,1
USR_1645,5bfb836b708ade6c,398281aa8dfee003,2025-04-16 07:42:42.162162,UK,Referral,59,3,3122.78,2025-09-12 00:19:52.558511,2024-06-15 17:21:19.695939,291,1
USR_1646,9988972b3cf096ca,6f9c322a2c477e7a,2025-04-17 01:14:57.297297,CH,Organic,51,1,967.72,2026-02-22 17:26:13.514702,2026-02-22 17:26:13.514702,128,0
USR_1647,f077dac07e92cd5e,6e55b32cf12b1ee4,2025-04-17 18:47:12.432432,CH,Referral,49,1,410.04,2024-07-10 04:36:32.118423,2024-07-10 04:36:32.118423,720,1
USR_1648,7e0faaa5e5e3b312,c7b5b4e3d41c8f57,2025-04-18 12:19:27.567567,UK,Referral,62,4,4408.73,2026-01-17 15:20:37.927585,2024-05-22 06:06:07.273454,164,0
USR_1649,448466fa221d29a4,d2c91cfe15e6222c,2025-04-19 05:51:42.702702,NL,Social Media,38,6,4929.76,2024-10-03 09:26:01.992398,2024-02-29 03:58:30.702140,635,1
USR_1650,f2aa9472df45666e,a96ec7a811e4b11b,2025-04-19 23:23:57.837837,DE,Organic,63,4,1851.92,2025-02-09 14:28:12.338467,2024-02-14 17:32:16.467293,506,1
USR_1651,93e9094e735a6b90,ecf5b767b2ec326a,2025-04-20 16:56:12.972972,NL,Paid Search,61,5,3340.66,2026-03-08 10:58:29.981996,2024-08-18 06:31:28.217643,114,0
USR_1652,6d7b0700db99f631,56ed8f1f31b53525,2025-04-21 10:28:28.108108,CH,Organic,38,5,3094.41,2026-06-04 19:50:49.809962,2024-02-03 06:55:22.744548,26,0
USR_1653,b097393f5ad6b494,c582cb8c4e9306e3,2025-04-22 04:00:43.243243,CH,Paid Search,61,3,1024.1,2025-09-02 12:11:22.696539,2024-09-10 03:45:15.663132,301,1
USR_1654,c925668d6427f84f,0b96ab43224c9d33,2025-04-22 21:32:58.378378,NL,Organic,28,5,4422.38,2026-04-29 09:18:15.339067,2024-08-20 13:26:50.962192,62,0
USR_1655,023792fc58f87165,c0bd5906dbb08b22,2025-04-23 15:05:13.513513,DE,Email,56,2,902.91,2025-04-06 05:31:15.975195,2025-02-27 00:43:47.085417,450,1
USR_1656,c6d750a181da7f0c,ad90e1a50f198da4,2025-04-24 08:37:28.648648,DE,Social Media,21,4,1435.94,2026-03-17 01:59:32.634526,2024-05-05 04:17:31.410282,105,0
USR_1657,4ce12b022d9bce0f,03cfabce8dc822bb,2025-04-25 02:09:43.783783,NL,Paid Search,18,6,4933.71,2025-11-26 21:14:22.012402,2025-02-02 09:15:05.221044,216,1
USR_1658,6d3f729c05ad6bfa,a140a2c107babac9,2025-04-25 19:41:58.918918,CH,Paid Search,45,2,817.49,2025-12-21 21:10:02.760552,2024-03-29 21:58:26.381276,191,1
USR_1659,b7d4bd79ac5ecf76,72b46c5433afd3c9,2025-04-26 13:14:14.054054,CH,Paid Search,41,3,3463.36,2025-11-14 09:16:31.638327,2024-03-31 03:32:52.474494,228,1
USR_1660,e3b9f0ec2ad2d18f,a560feebbb89fdaa,2025-04-27 06:46:29.189189,NL,Social Media,52,8,6685.02,2026-03-12 20:35:46.029205,2024-02-15 06:12:44.792958,110,0
USR_1661,3375b0b12b2c384b,b1bf18944b476592,2025-04-28 00:18:44.324324,TR,Paid Search,30,6,4734.14,2025-08-18 00:24:11.810362,2024-04-29 08:52:19.827965,316,1
USR_1662,917617d9ac8eb573,26f2f3e87bf15b77,2025-04-28 17:50:59.459459,CH,Email,64,10,9779.44,2026-04-19 12:42:46.593318,2024-12-25 20:00:37.447489,72,0
USR_1663,c3f8a6e76e17a35d,6a5e143dcd8760d1,2025-04-29 11:23:14.594594,DE,Paid Search,51,3,415.98,2026-06-25 22:49:42.836567,2024-06-21 21:13:30.162032,5,0
USR_1664,7f7031e9649b8c93,474e47d368130c4b,2025-04-30 04:55:29.729729,DE,Email,28,3,2121.61,2025-09-30 03:29:25.073014,2024-06-04 06:44:25.973194,273,1
USR_1665,6b1b879c6208fef8,f61560e28d849bcb,2025-04-30 22:27:44.864864,DE,Referral,53,3,1966.06,2026-02-06 12:45:04.860972,2025-05-24 06:54:13.610722,144,0
USR_1666,88950353fbacec81,c2563e75f927c498,2025-05-01 16:00:00.000000,DE,Organic,34,3,3351.06,2026-01-09 08:46:34.158831,2024-02-04 16:43:18.279655,172,0
USR_1667,675c8b6aae65cf3f,2cc088cdd0b30a00,2025-05-02 09:32:15.135135,DE,Email,52,3,2061.64,2026-05-22 19:12:31.110222,2024-07-03 16:17:22.768553,39,0
USR_1668,d0cc071376a9c369,188cca54a9637b62,2025-05-03 03:04:30.270270,DE,Organic,35,3,2061.23,2025-10-19 16:26:53.122624,2024-04-15 02:39:35.035007,254,1
USR_1669,0e3ce1051a8da61e,581f211cb15a9641,2025-05-03 20:36:45.405405,DE,Referral,57,4,2406.35,2026-06-24 13:01:47.301460,2024-12-18 10:34:00.888177,6,0
USR_1670,4e6c21d4b7a77032,ba6643c9ee6e51a6,2025-05-04 14:09:00.540540,DE,Paid Search,39,3,4275.39,2026-04-21 02:44:11.570314,2024-07-19 12:31:32.538507,70,0
USR_1671,1a195cd698ae5031,d9de17ccc385537c,2025-05-05 07:41:15.675675,UK,Referral,41,3,1923.88,2025-08-01 15:29:33.714742,2024-02-05 09:37:16.047209,333,1
USR_1672,f06875d5a8cd232f,8bb68be5bb228c55,2025-05-06 01:13:30.810810,DE,Referral,36,2,1175.58,2026-06-04 15:37:20.368073,2025-06-15 02:47:04.404880,26,0
USR_1673,8345f32cb4f3857b,5325cf116ff6d005,2025-05-06 18:45:45.945945,NL,Referral,54,6,2441.24,2026-02-17 14:54:59.699939,2024-03-25 12:21:10.334066,133,0
USR_1674,edfc9fc2e391b1ea,8297aafea293a9a4,2025-05-07 12:18:01.081081,NL,Referral,56,6,4740.13,2025-05-14 18:45:43.748749,2024-02-07 03:52:10.466093,412,1
USR_1675,13ca719328ac8cac,f8c68d6a0d9211bc,2025-05-08 05:50:16.216216,TR,Paid Search,38,1,709.88,2024-12-02 01:39:22.792558,2024-12-02 01:39:22.792558,575,1
USR_1676,2f007f2e1f553229,dbeb46170ca84dd7,2025-05-08 23:22:31.351351,DE,Organic,25,3,2255.17,2025-03-21 09:17:06.205241,2024-06-12 21:45:28.625725,466,1
USR_1677,a431cd672767d834,cfe287ee7b4994a1,2025-05-09 16:54:46.486486,NL,Paid Search,45,4,2503.95,2026-04-29 13:31:44.780956,2024-08-04 21:26:10.634126,62,0
USR_1678,5345523829329f40,5ca922f9ac255673,2025-05-10 10:27:01.621621,TR,Organic,22,6,5064.53,2026-03-13 13:29:43.796759,2024-04-10 08:35:20.104020,109,0
USR_1679,059a28b9d1adde90,cc9bdb1ce772d8d9,2025-05-11 03:59:16.756756,UK,Social Media,34,4,2969.1,2025-12-17 03:05:47.829565,2024-02-29 08:12:00.144028,195,1
USR_1680,4afcc10690608036,999e6d96f86d819c,2025-05-11 21:31:31.891891,UK,Paid Search,54,4,1600.87,2026-01-01 23:19:57.599519,2024-03-18 11:21:32.658531,180,0
USR_1681,04b41e3f0d911c7d,2cf89c38491ecf2b,2025-05-12 15:03:47.027027,DE,Email,53,3,2560.88,2026-01-07 14:31:39.739947,2024-07-28 20:26:32.958591,174,0
USR_1682,0db24c7ce0b494dd,e05db0827242de9b,2025-05-13 08:36:02.162162,DE,Social Media,36,4,1582.2,2025-11-21 01:49:10.430086,2024-08-28 15:47:25.289057,221,1
USR_1683,645bb5f3b6a7ca93,861144d65dcd1e78,2025-05-14 02:08:17.297297,CH,Referral,44,2,1706.67,2026-06-15 00:53:17.439487,2026-03-29 09:43:53.566713,15,0
USR_1684,bfd65d69b1d25597,ce2c6c19fa30d372,2025-05-14 19:40:32.432432,TR,Organic,51,6,5662.1,2025-08-18 21:31:39.019803,2024-07-12 11:31:54.862972,316,1
USR_1685,3f9fe9dc68b0638e,b0388463538ba626,2025-05-15 13:12:47.567567,CH,Referral,28,3,448.32,2026-05-09 22:47:41.852370,2024-11-07 14:24:10.370074,52,0
USR_1686,dc6666006eccbab0,f5efad8db602bcd5,2025-05-16 06:45:02.702702,CH,Email,62,4,1452.2,2026-03-26 14:08:02.496499,2024-12-15 10:44:40.376075,96,0
USR_1687,4da6262df8b2ea12,702cf272029fbe4d,2025-05-17 00:17:17.837837,DE,Paid Search,64,5,2842.27,2025-04-14 16:18:49.185837,2024-08-13 16:40:42.728545,442,1
USR_1688,aaa711d155276def,5975515a93f586d4,2025-05-17 17:49:32.972972,UK,Social Media,29,1,328.03,2024-04-18 02:28:55.547109,2024-04-18 02:28:55.547109,803,1
USR_1689,af71416130ce1ebd,cbfe01e68c04de65,2025-05-18 11:21:48.108108,DE,Referral,38,3,3720.58,2025-10-24 06:17:38.611722,2024-05-06 01:24:58.619723,249,1
USR_1690,4d3ee79c6e101559,7c0b41f3a8acf9ee,2025-05-19 04:54:03.243243,NL,Organic,28,4,5840.12,2026-05-30 17:19:35.995199,2024-03-01 22:13:25.121024,31,0
USR_1691,0820fa77ca93378a,aef444cfc932bf10,2025-05-19 22:26:18.378378,NL,Paid Search,56,2,944.94,2025-07-04 15:44:32.454490,2025-03-17 03:53:19.599919,361,1
USR_1692,2512c1fc31be363f,2f55cda54f451c18,2025-05-20 15:58:33.513513,NL,Paid Search,45,4,2123.17,2026-02-24 11:41:07.933586,2024-02-09 10:47:33.210642,126,0
USR_1693,e2c244632924f2ca,a60f460b58050a1e,2025-05-21 09:30:48.648648,DE,Organic,22,11,8617.61,2026-06-09 18:08:34.182836,2024-04-11 05:42:47.313462,21,0
USR_1694,5740ebfc86ab5121,6b6deb40b5fe1941,2025-05-22 03:03:03.783783,DE,Paid Search,34,3,3308.6,2026-01-20 02:29:30.114022,2024-08-25 07:31:05.893178,161,0
USR_1695,e8aa5fa36d614b93,1b964ffcfcc62b1d,2025-05-22 20:35:18.918918,CH,Organic,37,3,2414.42,2026-01-30 03:18:28.301660,2024-12-05 05:42:12.746549,151,0
USR_1696,66dd3b676c308ca3,89fad61163a0dc64,2025-05-23 14:07:34.054054,DE,Organic,58,3,1321.17,2026-06-02 12:55:27.065413,2025-11-16 03:31:26.057211,28,0
USR_1697,3319070c53304f2f,64f1e2d95bc8c314,2025-05-24 07:39:49.189189,CH,Organic,63,4,2566.39,2026-05-21 13:38:05.017003,2024-05-26 19:56:52.762552,40,0
USR_1698,9c6347eed04e678f,3d576ffdd3c0cbdd,2025-05-25 01:12:04.324324,DE,Email,29,7,6266.01,2025-12-19 01:34:11.690338,2024-08-14 13:48:09.937987,193,1
USR_1699,99dcd69dff004983,110ec2b665efa77b,2025-05-25 18:44:19.459459,NL,Paid Search,23,6,2369.31,2025-11-22 15:50:35.407081,2024-02-16 11:47:10.886177,220,1
USR_1700,b65a9da1481148ca,67a84946c8d8467e,2025-05-26 12:16:34.594594,NL,Email,34,4,2347.24,2026-03-15 11:58:07.657531,2024-03-25 16:34:39.775955,107,0
USR_1701,7de6a0cbe8c2c268,390113254d4abff4,2025-05-27 05:48:49.729729,DE,Paid Search,36,7,6326.16,2025-11-01 08:38:12.938587,2024-03-04 22:02:45.633126,241,1
USR_1702,e9fd0b8012a2cf27,6234b01d9e94b724,2025-05-27 23:21:04.864864,NL,Paid Search,43,1,981.52,2025-03-03 01:54:04.248849,2025-03-03 01:54:04.248849,484,1
USR_1703,850f6271df2d0855,4d150b05f4a3b73c,2025-05-28 16:53:20.000000,DE,Paid Search,61,3,3211.48,2025-12-18 08:40:13.922784,2024-07-23 22:08:48.585717,194,1
USR_1704,adca9e08705167ef,baa543091845d836,2025-05-29 10:25:35.135135,DE,Paid Search,61,1,1272.95,2025-08-11 12:05:02.460492,2025-08-11 12:05:02.460492,323,1
USR_1705,ed4b1616d42ebc54,5b3a7aca4c91390d,2025-05-30 03:57:50.270270,TR,Organic,49,2,1178.97,2026-05-27 17:30:15.483096,2025-05-12 20:17:19.887977,34,0
USR_1706,f261022d0e66d4bb,b18c768a89badfc7,2025-05-30 21:30:05.405405,NL,Social Media,23,3,2665.95,2026-05-18 13:48:44.504900,2024-02-22 15:39:21.352270,43,0
USR_1707,0e721b9e3111085b,0e8c82b3991719bb,2025-05-31 15:02:20.540540,UK,Organic,53,3,2771.66,2025-11-28 07:02:17.547509,2024-10-21 04:08:35.623124,214,1
USR_1708,65421d21c840a953,7f42f1de5dc7ae4f,2025-06-01 08:34:35.675675,DE,Social Media,55,5,5226.95,2025-11-15 19:04:27.173434,2024-02-14 09:05:17.583516,227,1
USR_1709,cba72f073e90f4cd,266a3b83ee1a3659,2025-06-02 02:06:50.810810,CH,Social Media,28,4,4981.17,2026-04-16 08:39:56.639327,2025-01-17 08:47:26.009201,75,0
USR_1710,611f21d41ec05d8f,b6f0a246ea991ae2,2025-06-02 19:39:05.945945,UK,Organic,50,1,1262.12,2025-04-02 04:20:58.811762,2025-04-02 04:20:58.811762,454,1
